Customer_ID,Age,Gender,Annual_Income,Education,Location_Type,Account_Age_Days,Membership_Type,Payment_Method,Total_Purchases,Total_Amount_Spent,Avg_Order_Value,Days_Since_Last_Purchase,Purchase_Frequency,Visits_Per_Month,Time_Per_Visit_Minutes,Product_Views_Per_Visit,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Contacts,Satisfaction_Score,NPS,Referrals,Loyalty_Points,Complaints,Favorite_Category,Num_Categories_Shopped,Discount_Usage_Rate,Returns_Rate,Churn_Risk_Score,Churned
CUST0901,45,Male,77539,Bachelor,Urban,321,Basic,Debit Card,11,973.81,88.53,20,1.03,2.1,9.7,1,68.5,13.0,3,5.5,28.0,0,378,0,Clothing,5,52.6,17.7,55.8,1
CUST0902,34,Female,29756,Master,Suburban,48,Basic,Credit Card,9,1052.16,116.91,1,5.62,2.4,6.2,6,70.3,62.9,2,5.8,-10.0,1,483,1,Home & Garden,2,70.3,23.6,81.2,1
CUST0903,40,Female,74102,PhD,Urban,53,Basic,Debit Card,0,0.0,0.0,164,0.0,6.6,4.0,7,29.3,50.4,3,5.9,20.0,0,977,0,Beauty,3,38.3,3.2,38.3,0
CUST0904,59,Male,98727,High School,Suburban,301,Basic,Debit Card,12,745.98,62.17,0,1.2,13.2,5.3,8,52.9,43.8,3,3.4,-43.0,1,0,0,Home & Garden,1,63.1,1.0,35.1,0
CUST0905,42,Other,50660,Master,Suburban,125,Premium,Credit Card,4,384.46,96.12,132,0.96,13.9,2.5,5,67.2,55.2,0,6.5,59.0,1,0,0,Electronics,2,59.2,18.8,35.8,0
CUST0906,40,Male,59089,Master,Urban,30,Basic,Credit Card,0,0.0,0.0,20,0.0,8.8,6.2,8,51.3,41.3,3,4.2,-20.0,0,0,0,Clothing,2,29.4,6.2,56.1,1
CUST0907,19,Male,24150,High School,Urban,513,Basic,Debit Card,13,2225.22,171.17,0,0.76,15.5,14.7,5,38.4,20.5,0,5.7,24.0,1,553,2,Clothing,3,23.9,34.3,52.5,1
CUST0908,51,Male,77123,Bachelor,Rural,30,Premium,Debit Card,0,0.0,0.0,52,0.0,25.0,17.9,6,62.8,24.2,2,5.6,27.0,1,0,0,Sports,4,36.9,3.6,51.1,1
CUST0909,49,Female,81348,Bachelor,Urban,361,Basic,Credit Card,25,667.5,26.7,177,2.08,5.4,12.0,14,59.2,57.0,4,5.6,6.0,0,512,1,Sports,2,16.9,34.0,48.0,0
CUST0910,72,Female,125181,PhD,Urban,309,Premium,Debit Card,24,1564.64,65.19,151,2.33,2.0,5.9,5,58.1,54.3,1,5.1,16.0,0,0,0,Clothing,4,13.7,42.1,73.4,1
CUST0911,35,Male,70727,High School,Urban,1387,Premium,Debit Card,97,15994.11,164.89,7,2.1,6.0,1.4,4,30.7,27.8,3,6.9,53.0,1,2462,0,Home & Garden,2,34.9,5.9,59.7,1
CUST0912,43,Female,47777,Master,Suburban,264,Basic,PayPal,11,292.4,26.58,8,1.25,3.6,5.1,12,85.2,49.5,0,7.3,59.0,2,0,0,Electronics,2,42.9,26.5,44.6,0
CUST0913,43,Male,76791,Bachelor,Suburban,30,Premium,Credit Card,0,0.0,0.0,37,0.0,11.6,10.1,6,48.6,63.2,2,,26.0,0,511,2,Sports,2,38.3,5.8,47.6,0
CUST0914,63,Female,114194,Bachelor,Urban,320,Basic,PayPal,12,653.29,54.44,45,1.12,2.8,9.4,8,36.2,37.6,3,5.3,-15.0,0,517,0,Electronics,4,29.0,34.8,46.2,1
CUST0915,38,Female,65312,Bachelor,Urban,735,Premium,Debit Card,54,5256.26,97.34,60,2.2,7.7,4.7,7,93.0,53.0,3,7.1,74.0,2,788,0,Clothing,2,6.1,26.9,60.1,1
CUST0916,44,Female,85355,Bachelor,Urban,2000,Basic,Credit Card,62,960.32,15.49,8,0.93,3.6,4.4,3,55.2,48.1,4,5.7,10.0,0,0,0,Home & Garden,4,51.5,17.0,41.7,1
CUST0917,49,Male,106524,Master,Urban,225,Basic,Debit Card,12,1872.3,156.03,143,1.6,6.4,7.1,9,25.2,37.2,2,8.2,78.0,2,452,1,Electronics,1,30.7,22.4,39.5,0
CUST0918,42,Other,81266,Master,Urban,154,Premium,Debit Card,13,1038.58,79.89,45,2.53,8.1,5.6,7,62.5,28.8,1,7.6,45.0,2,167,0,Beauty,5,16.5,12.7,64.2,1
CUST0919,33,Female,54800,Master,Suburban,948,VIP,Bank Transfer,104,3980.42,38.27,84,3.29,12.9,5.1,7,59.1,25.1,6,5.1,33.0,3,0,0,Books,3,9.8,8.7,94.9,1
CUST0920,42,Male,81586,High School,Urban,84,VIP,Credit Card,6,297.27,49.54,34,2.14,8.1,4.9,7,23.5,27.9,2,5.4,0.0,0,808,0,Clothing,6,47.3,13.8,65.4,1
CUST0921,56,Female,87963,Bachelor,Urban,382,Premium,Debit Card,19,1887.41,99.34,24,1.49,5.0,13.1,8,41.3,26.0,2,7.0,41.0,0,15,0,Home & Garden,3,40.9,12.1,25.5,1
CUST0922,24,Male,34949,High School,Urban,208,Basic,Credit Card,5,235.03,47.01,170,0.72,14.5,2.2,9,29.7,59.4,2,5.3,41.0,2,764,0,Clothing,1,61.6,14.0,58.2,1
CUST0923,41,Female,59069,Bachelor,Rural,30,Basic,Bank Transfer,8,1597.5,199.69,39,8.0,8.5,4.2,8,36.0,55.3,2,3.3,-59.0,1,125,1,Clothing,1,40.8,22.1,96.4,1
CUST0924,29,Male,67391,Bachelor,Rural,170,Basic,Credit Card,0,0.0,0.0,90,0.0,5.4,4.4,13,74.7,71.7,1,6.9,,3,491,1,Electronics,1,20.6,10.3,62.1,1
CUST0925,57,Female,74784,Bachelor,Suburban,123,Basic,Bank Transfer,0,0.0,0.0,137,0.0,13.2,6.1,9,62.4,41.1,4,4.4,-12.0,0,0,1,Electronics,2,27.9,22.0,74.4,1
CUST0926,18,Female,45696,Bachelor,Urban,463,Basic,Bank Transfer,15,1329.29,88.62,50,0.97,9.8,5.4,11,25.9,42.8,1,7.8,67.0,0,240,1,Books,3,39.9,25.2,24.8,0
CUST0927,31,Male,55038,PhD,Urban,1188,VIP,Credit Card,116,13866.98,119.54,35,2.93,12.4,5.2,10,71.4,29.3,4,7.4,42.0,2,1458,0,Sports,1,50.5,35.7,75.8,1
CUST0928,45,Male,49510,High School,Urban,124,Basic,PayPal,4,461.74,115.43,0,0.97,18.3,2.4,6,40.3,21.8,7,4.5,16.0,1,0,1,Books,2,54.2,16.2,57.4,1
CUST0929,63,Male,99775,Bachelor,Urban,667,Basic,Bank Transfer,26,1531.61,58.91,1,1.17,3.0,5.4,4,86.7,55.9,3,9.8,84.0,2,0,1,Beauty,3,44.6,11.6,45.0,0
CUST0930,39,Male,29640,Bachelor,Suburban,30,Basic,Credit Card,0,0.0,0.0,10,0.0,36.2,8.3,8,30.5,19.7,3,7.4,49.0,1,0,1,Home & Garden,2,56.1,2.9,37.9,1
CUST0931,31,Male,56923,High School,Suburban,308,Premium,Debit Card,11,684.59,62.24,9,1.07,11.4,6.2,10,90.7,22.2,1,6.2,38.0,1,0,0,Home & Garden,2,55.0,15.9,29.4,0
CUST0932,68,Female,112988,High School,Rural,30,Premium,Debit Card,12,296.58,24.72,13,12.0,2.8,2.2,4,39.6,45.8,3,6.4,15.0,0,379,0,Clothing,2,8.8,7.2,95.8,1
CUST0933,18,Male,20000,Master,Suburban,1087,Premium,Credit Card,67,4707.91,70.27,16,1.85,19.9,5.8,11,25.1,18.2,4,6.5,32.0,1,0,0,Electronics,5,58.5,16.0,44.0,0
CUST0934,18,Male,24563,Master,Urban,581,Basic,Credit Card,14,482.91,34.49,20,0.72,4.5,5.5,11,84.1,25.3,3,6.2,8.0,0,0,1,Clothing,1,31.8,14.7,52.2,1
CUST0935,46,Female,101302,Master,Suburban,429,Premium,Credit Card,34,2069.55,60.87,24,2.38,25.3,4.1,6,36.1,35.7,1,4.8,-9.0,0,0,0,Sports,5,36.2,24.8,62.8,1
CUST0936,32,Male,41724,PhD,Urban,694,Basic,Credit Card,21,1644.31,78.3,4,0.91,3.2,6.3,5,25.7,35.5,2,8.0,99.0,2,268,1,Clothing,2,60.0,2.9,38.1,0
CUST0937,24,Female,20000,High School,Urban,417,VIP,Debit Card,41,1774.25,43.27,1,2.95,7.7,3.3,12,35.9,,3,2.9,-23.0,0,0,0,Beauty,2,52.4,3.0,86.4,1
CUST0938,50,Female,99975,Bachelor,Suburban,1388,Premium,Credit Card,94,10397.38,110.61,50,2.03,14.7,8.6,8,69.7,41.8,2,7.9,67.0,0,1649,0,Home & Garden,4,65.9,7.9,55.7,1
CUST0939,43,Female,96899,Bachelor,Urban,500,Basic,PayPal,22,1358.92,61.77,34,1.32,13.3,17.2,10,66.4,59.9,2,3.8,-18.0,0,503,1,Beauty,2,58.8,7.6,50.1,1
CUST0940,31,Female,47595,Bachelor,Urban,1034,Basic,PayPal,32,1080.32,33.76,26,0.93,10.6,9.1,6,76.8,52.6,1,6.1,-2.0,0,208,2,Home & Garden,6,50.6,17.7,66.4,1
CUST0941,20,Female,41922,Bachelor,Urban,291,Premium,Credit Card,26,1137.49,43.75,45,2.68,16.8,2.8,6,52.1,27.1,1,7.3,44.0,5,265,1,Beauty,3,23.2,43.6,69.6,1
CUST0942,53,Male,101982,Bachelor,Suburban,49,Basic,Debit Card,0,0.0,0.0,79,0.0,5.7,8.3,10,57.0,33.7,0,8.3,80.0,1,0,0,Books,2,27.8,8.7,19.9,0
CUST0943,49,Male,65203,Bachelor,Suburban,300,VIP,Debit Card,33,2256.26,68.37,25,3.3,17.5,9.7,5,45.6,14.4,1,8.7,67.0,5,0,0,Beauty,5,46.7,13.5,74.2,1
CUST0944,38,Male,52230,Bachelor,Urban,54,Basic,Bank Transfer,0,0.0,0.0,46,0.0,4.8,7.0,9,23.4,31.2,1,6.2,30.0,1,355,0,Clothing,2,17.5,16.5,23.0,0
CUST0945,67,Female,117123,High School,Suburban,359,Basic,Credit Card,18,1543.66,85.76,138,1.5,23.5,7.5,10,40.9,54.5,4,,22.0,1,611,1,Electronics,5,30.2,31.4,67.6,1
CUST0946,23,Male,57935,Bachelor,Urban,263,Basic,Credit Card,9,369.16,41.02,82,1.03,5.1,5.1,13,70.2,56.3,0,7.1,25.0,0,388,1,Sports,3,29.3,10.5,58.5,1
CUST0947,18,Female,31153,Bachelor,Urban,389,Basic,Bank Transfer,9,482.33,53.59,24,0.69,2.4,1.9,4,44.4,24.0,0,6.1,56.0,0,0,0,Sports,4,19.3,22.5,28.5,0
CUST0948,29,Other,30743,Bachelor,Suburban,30,Basic,Bank Transfer,4,520.59,130.15,46,4.0,13.5,4.8,6,70.0,16.6,0,7.6,85.0,2,0,0,Beauty,3,37.0,5.4,62.6,1
CUST0949,39,Female,90946,High School,Suburban,86,Basic,PayPal,7,320.85,45.84,8,2.44,9.4,2.5,9,61.8,59.5,0,5.8,14.0,1,0,0,Electronics,3,34.8,9.9,49.0,0
CUST0950,43,Female,59495,Bachelor,Rural,270,Premium,PayPal,21,3819.08,181.86,36,2.33,10.8,4.5,9,41.3,23.3,2,6.2,13.0,0,766,2,Sports,1,34.1,28.1,47.8,0
CUST0951,36,Male,51163,High School,Urban,1202,Basic,Credit Card,34,974.21,28.65,179,0.85,6.3,3.5,9,33.4,34.5,3,5.5,-5.0,1,0,0,Beauty,1,29.6,8.3,60.4,1
CUST0952,45,Female,75635,Bachelor,Suburban,193,VIP,Debit Card,16,2043.65,127.73,32,2.49,12.0,2.4,6,42.9,41.5,5,2.5,-44.0,0,0,0,Beauty,2,27.3,22.6,91.0,1
CUST0953,21,Female,52052,Master,Suburban,220,Premium,Credit Card,14,1050.17,75.01,118,1.91,22.0,12.7,5,33.6,24.2,0,7.8,85.0,1,0,0,Electronics,2,32.1,15.9,51.2,1
CUST0954,61,Male,104750,Bachelor,Rural,501,Premium,Credit Card,33,1359.59,41.2,23,1.98,10.4,5.4,10,75.5,23.2,0,7.9,47.0,3,0,1,Electronics,3,40.9,19.6,52.5,0
CUST0955,38,Male,65733,High School,Urban,370,Basic,PayPal,16,1343.4,83.96,304,1.3,1.9,3.6,11,58.4,79.9,1,8.5,74.0,2,812,0,Books,3,48.6,7.4,68.5,1
CUST0956,56,Female,92739,Bachelor,Suburban,142,Basic,Credit Card,0,0.0,0.0,38,0.0,8.3,1.2,9,41.0,20.4,0,4.2,-14.0,1,393,1,Beauty,3,45.3,8.6,34.4,0
CUST0957,45,Female,71153,Bachelor,Suburban,211,Basic,Debit Card,8,446.91,55.86,1,1.14,11.5,9.4,10,75.8,38.2,1,5.6,37.0,4,0,1,Clothing,2,65.9,22.6,69.8,1
CUST0958,46,Female,80362,Master,Urban,98,Premium,Bank Transfer,5,313.61,62.72,39,1.53,24.5,6.4,5,59.2,14.5,2,7.8,60.0,0,0,0,Home & Garden,3,24.6,11.1,43.7,0
CUST0959,48,Female,36967,Bachelor,Suburban,1352,VIP,Credit Card,131,15983.61,122.01,14,2.91,14.0,18.8,8,29.1,60.8,0,10.0,79.0,2,2331,0,Home & Garden,3,41.3,1.2,62.7,1
CUST0960,46,Female,67541,Bachelor,Urban,55,Basic,Bank Transfer,0,0.0,0.0,1,0.0,4.1,3.1,6,51.2,42.2,4,6.1,33.0,3,250,1,Beauty,4,21.5,8.4,46.6,0
CUST0961,49,Female,79960,Bachelor,Suburban,185,Basic,Bank Transfer,5,459.0,91.8,77,0.81,8.0,12.1,9,14.4,31.8,2,8.3,68.0,4,1103,0,Clothing,4,24.5,22.8,55.8,0
CUST0962,59,Male,72275,High School,Rural,30,VIP,Debit Card,0,0.0,0.0,14,0.0,14.5,4.8,11,54.1,49.7,1,5.4,-6.0,0,0,0,Sports,1,40.2,11.8,37.6,0
CUST0963,42,Male,71705,High School,Suburban,100,Basic,Credit Card,0,0.0,0.0,71,0.0,12.2,2.6,5,52.9,61.6,1,5.2,20.0,0,0,1,Electronics,2,46.7,28.8,68.3,1
CUST0964,50,Male,74683,Bachelor,Suburban,606,Premium,Credit Card,36,3606.06,100.17,15,1.78,12.7,3.9,11,71.4,54.1,4,7.0,35.0,2,0,0,Home & Garden,2,61.1,14.8,59.5,1
CUST0965,38,Female,85842,Bachelor,Suburban,89,Premium,Debit Card,8,624.22,78.03,9,2.7,2.4,5.8,11,19.5,,5,,17.0,0,74,0,Books,4,55.8,4.2,53.8,1
CUST0966,61,Female,115535,Bachelor,Urban,33,Premium,Credit Card,0,0.0,0.0,164,0.0,13.4,3.6,8,64.3,37.8,1,6.3,28.0,0,468,0,Sports,3,51.9,22.6,43.5,0
CUST0967,29,Female,36953,High School,Urban,257,Basic,Credit Card,7,231.49,33.07,20,0.82,9.9,2.0,5,57.4,58.1,2,5.9,14.0,0,72,0,Books,2,55.8,41.7,58.0,1
CUST0968,67,Male,96397,High School,Suburban,30,Basic,Bank Transfer,8,1382.33,172.79,41,8.0,13.8,2.5,10,28.6,51.5,1,5.2,-8.0,0,0,0,Home & Garden,3,15.5,30.4,77.2,0
CUST0969,39,Female,60031,Bachelor,Urban,35,Premium,Credit Card,7,356.46,50.92,42,6.0,9.4,7.8,6,56.1,45.9,2,8.5,79.0,3,663,0,Clothing,1,46.8,16.1,85.1,1
CUST0970,18,Female,20000,High School,Urban,659,VIP,PayPal,70,5282.91,75.47,36,3.19,7.4,2.3,7,72.5,19.7,1,10.0,82.0,2,792,2,Clothing,3,47.4,8.9,64.3,1
CUST0971,41,Female,67265,Bachelor,Suburban,590,Basic,Credit Card,17,325.19,19.13,110,0.86,17.8,3.2,5,56.2,32.1,1,8.5,84.0,1,0,1,Books,3,24.2,10.3,54.4,1
CUST0972,29,Female,32566,High School,Urban,986,Basic,Debit Card,35,2016.58,57.62,50,1.06,11.7,2.3,7,28.4,51.3,2,7.7,41.0,2,0,1,Beauty,4,29.5,19.5,37.0,0
CUST0973,52,Male,63551,Bachelor,Urban,771,Premium,Bank Transfer,50,4703.07,94.06,23,1.95,2.8,6.5,10,32.8,45.9,2,7.9,40.0,3,343,0,Sports,3,42.3,5.5,60.2,1
CUST0974,30,Female,55091,Master,Suburban,459,VIP,Credit Card,44,8183.04,185.98,89,2.88,9.1,24.8,12,85.7,18.2,1,7.9,79.0,4,1054,0,Home & Garden,5,16.5,29.2,76.4,1
CUST0975,33,Male,60503,High School,Urban,30,Premium,Credit Card,4,448.58,112.15,8,4.0,6.4,7.5,8,22.4,43.7,2,3.4,-30.0,1,0,0,Electronics,1,43.9,15.7,53.0,1
CUST0976,18,Male,20000,Bachelor,Rural,610,VIP,Debit Card,58,3509.9,60.52,35,2.85,5.7,2.9,6,38.5,58.8,4,5.4,-20.0,0,0,1,Clothing,4,12.6,5.0,66.3,1
CUST0977,33,Female,64490,High School,Rural,747,Basic,PayPal,32,860.98,26.91,135,1.29,12.0,6.5,10,70.7,34.7,3,7.4,47.0,1,0,0,Books,4,36.0,25.6,39.8,0
CUST0978,18,Female,20000,Bachelor,Suburban,641,Basic,Debit Card,20,3234.12,161.71,44,0.94,9.5,3.1,5,66.2,47.0,0,6.1,32.0,1,298,2,Home & Garden,2,69.6,25.4,51.2,0
CUST0979,18,Female,26507,Bachelor,Urban,284,Premium,Credit Card,22,1291.51,58.71,76,2.32,11.8,6.0,2,60.2,46.5,2,6.7,43.0,4,810,0,Sports,3,43.4,40.1,89.6,1
CUST0980,51,Female,91445,Bachelor,Suburban,106,Premium,Credit Card,14,1314.7,93.91,47,3.96,16.0,13.8,5,36.0,18.5,0,9.0,69.0,3,0,1,Beauty,3,44.5,20.0,76.0,1
CUST0981,51,Female,78636,Bachelor,Suburban,746,Basic,Bank Transfer,30,1818.63,60.62,82,1.21,7.8,5.2,5,31.6,35.5,2,8.4,58.0,2,295,1,Electronics,2,60.1,5.5,68.0,1
CUST0982,46,Female,78811,Master,Suburban,519,Basic,Bank Transfer,10,1008.08,100.81,130,0.58,15.6,6.8,12,64.5,33.3,0,,75.0,2,0,0,Electronics,3,46.4,13.7,35.9,0
CUST0983,25,Female,28754,High School,Urban,1580,Premium,Debit Card,107,16867.29,157.64,14,2.03,5.0,5.3,15,77.0,38.1,2,,87.0,0,1572,1,Beauty,5,23.0,17.9,56.9,0
CUST0984,39,Male,58193,High School,Suburban,67,Basic,PayPal,6,727.04,121.17,8,2.69,18.4,9.9,9,22.5,37.6,4,6.3,7.0,0,842,1,Clothing,2,63.3,24.0,54.7,1
CUST0985,39,Male,58052,Master,Suburban,102,Basic,Debit Card,7,473.1,67.59,29,2.06,5.4,8.4,7,50.5,23.2,3,5.3,-13.0,0,87,1,Electronics,6,51.8,9.9,32.9,0
CUST0986,22,Male,20000,Bachelor,Suburban,95,Premium,Debit Card,0,0.0,0.0,54,0.0,3.3,4.1,9,70.2,43.1,3,8.1,82.0,1,0,0,Home & Garden,2,50.5,9.5,37.5,0
CUST0987,62,Male,90458,Master,Suburban,629,Premium,Credit Card,38,7941.32,208.98,11,1.81,10.9,8.4,11,66.8,29.7,1,4.9,16.0,0,1238,1,Clothing,1,42.9,2.5,53.9,1
CUST0988,53,Male,58631,Bachelor,Suburban,82,Premium,Debit Card,10,1390.11,139.01,0,3.66,8.1,6.1,6,59.8,40.5,2,6.3,12.0,2,546,2,Clothing,1,45.1,15.5,66.0,1
CUST0989,36,Male,48823,Master,Suburban,30,Basic,Debit Card,0,0.0,0.0,18,0.0,8.8,3.8,7,41.1,21.9,3,4.8,-10.0,0,0,1,Clothing,2,49.4,25.6,35.7,0
CUST0990,40,Male,58477,Bachelor,Urban,2000,Premium,Credit Card,131,16752.62,127.88,156,1.96,2.9,3.9,5,37.8,17.6,5,8.1,94.0,0,1078,0,Beauty,2,31.3,9.0,45.8,0
CUST0991,43,Other,63617,Bachelor,Suburban,30,Premium,Debit Card,9,1243.82,138.2,53,9.0,3.0,6.0,11,61.9,40.0,0,6.7,47.0,1,329,1,Home & Garden,3,53.9,11.6,92.5,1
CUST0992,18,Male,20000,Master,Urban,721,Premium,PayPal,47,3213.96,68.38,23,1.96,6.3,6.7,5,18.1,41.2,1,10.0,99.0,2,304,0,Books,1,36.4,17.8,22.0,0
CUST0993,36,Female,55264,Bachelor,Urban,181,Premium,Debit Card,8,1671.73,208.97,9,1.33,13.7,4.7,7,55.1,38.1,1,8.0,78.0,6,0,0,Electronics,3,36.9,2.5,47.7,0
CUST0994,29,Male,51132,High School,Urban,737,Basic,Debit Card,20,3072.91,153.65,19,0.81,6.5,6.8,9,41.1,47.7,2,4.9,-9.0,0,835,0,Electronics,3,51.5,6.7,23.9,0
CUST0995,24,Female,47708,High School,Suburban,323,Basic,Bank Transfer,12,846.79,70.57,8,1.11,3.1,2.9,7,67.3,37.2,2,2.2,,0,0,1,Books,2,41.8,14.2,65.2,1
CUST0996,35,Male,44754,High School,Urban,927,Basic,Credit Card,24,1482.4,61.77,5,0.78,18.5,2.2,6,38.6,43.5,2,4.8,-9.0,0,359,0,Clothing,1,40.3,7.6,56.7,1
CUST0997,66,Male,79542,High School,Suburban,1042,Basic,Debit Card,33,4501.58,136.41,106,0.95,3.0,1.4,10,58.9,30.4,4,6.5,,1,1037,0,Sports,2,29.9,5.9,47.3,0
CUST0998,49,Female,60709,Bachelor,Suburban,30,Premium,PayPal,3,721.6,240.53,272,3.0,9.0,7.7,1,24.0,69.4,0,6.7,44.0,0,0,1,Home & Garden,2,27.0,10.0,63.3,1
CUST0999,31,Male,40232,Bachelor,Urban,31,Premium,Debit Card,8,277.97,34.75,8,7.74,13.8,1.3,10,30.0,57.4,1,5.8,19.0,0,0,0,Clothing,3,40.8,9.5,79.8,1
CUST1000,48,Male,69631,Bachelor,Urban,115,Premium,Credit Card,11,1140.17,103.65,2,2.87,5.9,6.8,8,68.1,39.8,0,6.1,30.0,4,0,1,Clothing,2,32.6,26.3,61.7,1
